municipality_code,municipality_name,county_code,percent_vaccinated,population_total,population_total_m,population_total_f,area_km2,population_density,urbanization_rate,healthcare_advices,population_per_pharmacy,installations_network_gas,appartments_per_1000_persons,persons_per_library,library_readers_per_1000_persons,forests_area,unemployment_rate,unemployment_rate_m,unemployment_rate_f,revenues_per_capita,revenues_per_capita_PIT,revenues_per_capita_CIT,net_scholarization,county_name,average_wage_relative,doctors_per_1000_persons,education_share_higher,education_share_secondary,education_share_vocational,education_share_primary,tourits_per_1000_persons,percent_population_below_25,percent_population_25_60,percent_population_over_60,municipality_code_old,election_presence,percent_invalid_votes,voivodeship,PIS_party,KO_party,KONFEDERACJA_party,PSL_party,SLD_party
281702,Dźwierzuty,2817000,49.9,6111,3069,3042,263,23.2,0.0,26362.0,0,0.3,334.8,6111,62,785.18,7.2,5.1,9.8,5945.63,419.0,1.17,74.41,szczycieński,81.9,11.2,18.11,30.66,21.58,23.22,523.32,27.049582719685812,56.91376206840124,14.171166748486336,2817022,"43,73","2,53",warmińsko-mazurskie,"47,95","12,86","6,74","22,55","9,64"
281703,Jedwabno,2817000,53.1,3484,1742,1742,312,11.2,0.0,11872.0,3484,0.4,375.7,1742,208,368.21,5.7,3.7,8.3,6518.59,688.37,5.33,83.07,szczycieński,81.9,11.2,18.11,30.66,21.58,23.22,523.32,27.152698048220437,57.00344431687715,14.006888633754306,2817032,"45,60","2,98",warmińsko-mazurskie,"45,21","19,17","5,71","18,29","10,68"
281704,Pasym,2817000,46.4,5137,2570,2567,149,34.4,47.0,13846.0,2569,0.6,370.8,2569,79,411.2,4.3,4.0,4.6,6925.48,692.08,21.42,88.45,szczycieński,81.9,11.2,18.11,30.66,21.58,23.22,523.32,26.64979560054507,57.79637920965545,14.249562001167998,2817043,"49,62","2,90",warmińsko-mazurskie,"43,66","16,79","9,17","11,53","17,90"
281705,Rozogi,2817000,40.2,5360,2751,2609,224,23.9,0.0,24384.0,2680,0.3,265.7,1340,116,1049.47,5.4,4.5,6.6,6528.66,341.39,1.82,78.92,szczycieński,81.9,11.2,18.11,30.66,21.58,23.22,523.32,30.522388059701495,56.36194029850746,11.25,2817052,"45,76","2,31",warmińsko-mazurskie,"64,52","9,16","7,05","14,75","3,77"
281706,Szczytno,2817000,49.0,13252,6648,6604,346,38.3,0.0,5267.0,0,19.1,296.3,3313,54,1178.84,5.3,4.3,6.5,5355.11,674.17,36.2,50.28,szczycieński,81.9,11.2,18.11,30.66,21.58,23.22,523.32,30.976456383942047,57.22155146392998,10.76818593419861,2817062,"52,08","2,17",warmińsko-mazurskie,"43,27","21,05","6,90","18,11","9,83"
281707,Świętajno,2817000,52.7,5499,2794,2705,280,19.7,0.0,24113.0,5499,0.3,330.1,1833,158,450.12,6.1,5.4,6.9,5661.71,532.34,3.17,80.46,szczycieński,81.9,11.2,18.11,30.66,21.58,23.22,523.32,26.441171122022183,56.610292780505546,15.093653391525732,2817072,"49,95","2,13",warmińsko-mazurskie,"52,30","14,40","5,11","19,34","7,54"
281708,Wielbark,2817000,45.2,6324,3234,3090,348,18.2,47.5,13421.0,3162,0.6,295.4,3162,51,1190.58,5.9,4.4,7.8,7017.56,441.73,102.78,83.86,szczycieński,81.9,11.2,18.11,30.66,21.58,23.22,523.32,30.69259962049336,56.34092346616065,11.590765338393421,2817083,"42,50","3,10",warmińsko-mazurskie,"53,35","13,67","5,35","19,46","7,50"
281801,Banie Mazurskie,2818000,53.2,3403,1740,1663,205,16.6,0.0,8483.0,3403,0.2,381.7,1702,120,538.22,8.9,7.9,10.1,5314.99,407.18,10.68,82.23,gołdapski,76.5,10.2,15.92,34.25,19.12,24.12,715.74,23.126652953276523,56.68527769615046,17.278871583896564,2818012,"42,45","2,88",warmińsko-mazurskie,"41,75","21,07","3,93","17,95","14,58"
281802,Dubeninki,2818000,49.3,2726,1364,1362,205,13.3,0.0,10560.0,0,0.3,387.7,1363,96,665.41,7.0,4.3,10.5,6180.82,437.01,1.44,70.2,gołdapski,76.5,10.2,15.92,34.25,19.12,24.12,715.74,26.632428466617753,53.00807043286867,18.268525311812176,2818022,"42,51","3,27",warmińsko-mazurskie,"57,66","10,35","5,17","15,84","9,82"
281803,Gołdap,2818000,51.6,19454,9632,9822,362,53.7,68.9,85302.0,3891,0.8,355.7,9727,72,2545.24,4.9,3.6,6.5,6151.41,614.91,24.22,88.3,gołdapski,76.5,10.2,15.92,34.25,19.12,24.12,715.74,28.030225146499433,56.62588670710393,13.585894931633597,2818033,"47,75","1,44",warmińsko-mazurskie,"38,42","30,38","5,29","11,32","14,00"
281901,Budry,2819000,59.1,2663,1351,1312,175,15.2,0.0,9482.0,0,0.5,357.9,1332,79,465.0,11.7,9.4,14.7,5567.46,377.58,0.24,69.53,węgorzewski,78.1,15.8,16.7,33.92,22.19,21.41,552.82,25.122042808862183,55.726624108148705,16.898235073225685,2819012,"44,67","2,13",warmińsko-mazurskie,"53,26","12,94","5,53","21,34","6,82"
281902,Pozezdrze,2819000,54.4,3043,1534,1509,177,17.2,0.0,7086.0,3043,13.0,377.9,3043,158,371.5,8.0,7.8,8.2,6352.72,513.53,0.63,71.7,węgorzewski,78.1,15.8,16.7,33.92,22.19,21.41,552.82,24.022346368715084,57.80479789681235,15.379559645087085,2819022,"47,59","1,74",warmińsko-mazurskie,"49,11","19,27","3,55","16,69","10,56"
281903,Węgorzewo,2819000,59.0,15767,7786,7981,341,46.2,69.0,83599.0,2628,58.4,405.3,3942,120,569.68,8.4,7.8,9.0,5292.25,750.31,18.12,92.07,węgorzewski,78.1,15.8,16.7,33.92,22.19,21.41,552.82,23.396968351620473,56.567514428870425,17.61273546013826,2819033,"51,50","1,13",warmińsko-mazurskie,"35,68","25,54","6,11","18,44","13,59"
286101,Elbląg,2861000,60.6,115575,55112,60463,80,1447.9,100.0,591555.0,3302,86.2,417.4,14447,154,517.28,4.7,4.1,5.5,6271.12,1354.47,47.46,94.04,m. Elbląg,89.7,51.8,24.21,35.85,21.29,12.47,354.39,22.62859614968635,56.761410339606314,18.395846852693058,2861011,"60,04","0,88",warmińsko-mazurskie,"35,72","34,81","5,47","6,27","15,61"
286201,Olsztyn,2862000,63.3,170706,79550,91156,88,1932.6,100.0,809366.0,2798,77.3,475.4,7422,168,1460.94,3.0,2.9,3.1,7924.38,1611.1,163.89,107.05,m. Olsztyn,98.5,67.7,36.5,34.9,12.94,10.4,648.53,23.502981734678336,56.91715581174651,17.326280271343713,2862011,"67,12","0,85",warmińsko-mazurskie,"31,11","33,70","6,99","9,76","17,68"
300101,Chodzież,3001000,66.2,18102,8565,9537,13,1417.5,100.0,113057.0,2011,92.2,383.6,9051,143,186.98,5.0,3.8,6.3,4754.3,1050.28,42.79,99.1,chodzieski,82.4,11.5,15.61,32.11,30.63,16.5,480.38,22.881449563584134,55.43033918903989,19.65528670865098,3001011,"64,98","1,22",wielkopolskie,"27,10","38,82","5,89","11,13","17,07"
300102,Budzyń,3001000,61.0,8391,4231,4160,209,40.1,0.0,35640.0,2797,53.4,300.8,2098,195,404.62,4.4,2.5,6.7,6047.98,1265.3,22.67,86.57,chodzieski,82.4,11.5,15.61,32.11,30.63,16.5,480.38,29.186032654034083,56.31033249910619,13.061613633655107,3001022,"55,44","1,96",wielkopolskie,"35,22","24,20","9,22","16,78","14,58"
300103,Chodzież,3001000,55.1,6053,3048,3005,213,28.4,0.0,,0,23.2,318.5,0,0,250.12,5.6,3.4,8.1,6502.07,929.73,17.82,100.32,chodzieski,82.4,11.5,15.61,32.11,30.63,16.5,480.38,28.564348257062615,57.65735998678342,12.820089211961012,3001032,"59,72","1,45",wielkopolskie,"30,52","30,26","7,64","17,60","13,99"
300104,Margonin,3001000,61.4,6352,3208,3144,123,51.6,47.6,22201.0,6352,57.0,299.7,1588,155,214.44,7.7,5.4,10.5,7369.44,687.04,-24.67,109.98,chodzieski,82.4,11.5,15.61,32.11,30.63,16.5,480.38,30.21095717884131,54.7544080604534,13.901133501259446,3001043,"62,74","2,20",wielkopolskie,"33,06","24,34","8,69","20,54","13,38"
300105,Szamocin,3001000,57.9,7286,3625,3661,127,57.3,55.0,23719.0,3643,34.4,302.6,3643,266,163.92,8.3,5.7,11.3,6212.24,668.16,8.79,91.73,chodzieski,82.4,11.5,15.61,32.11,30.63,16.5,480.38,29.096898160856437,55.599780400768594,13.821026626406807,3001053,"54,19","1,87",wielkopolskie,"38,01","17,29","5,56","29,06","10,08"
300201,Czarnków,3002000,69.6,10401,5027,5374,10,1022.7,100.0,99549.0,1300,92.9,393.3,3467,149,54.85,2.7,2.0,3.4,6033.03,1038.08,81.02,125.86,czarnkowsko-trzcianecki,88.2,7.5,16.17,34.83,26.06,17.16,86.77,23.57465628304971,54.73512162292087,19.882703586193635,3002011,"62,47","0,95",wielkopolskie,"29,49","42,75","6,36","9,69","11,71"
300202,Czarnków,3002000,56.3,11153,5662,5491,346,32.3,0.0,18231.0,0,0.5,289.1,2231,86,909.08,2.2,1.8,2.7,5185.83,786.63,5.49,73.31,czarnkowsko-trzcianecki,88.2,7.5,16.17,34.83,26.06,17.16,86.77,29.561552945395857,56.2808213036851,12.60647359454855,3002022,"54,57","2,99",wielkopolskie,"39,96","28,41","7,99","13,73","9,90"
300203,Drawsko,3002000,53.3,5720,2859,2861,163,35.1,0.0,12404.0,0,0.5,319.8,1430,108,1893.24,4.6,3.7,5.7,5522.28,611.65,4.46,94.47,czarnkowsko-trzcianecki,88.2,7.5,16.17,34.83,26.06,17.16,86.77,28.041958041958043,55.48951048951049,15.122377622377622,3002032,"56,94","1,90",wielkopolskie,"46,86","20,91","6,13","11,56","14,55"
300204,Krzyż Wielkopolski,3002000,54.7,8453,4175,4278,174,48.5,71.6,48676.0,2818,0.8,357.3,8453,114,227.0,4.0,2.8,5.4,4974.03,707.43,43.53,91.46,czarnkowsko-trzcianecki,88.2,7.5,16.17,34.83,26.06,17.16,86.77,25.896131550928665,55.96829527978232,16.34922512717378,3002043,"52,51","1,61",wielkopolskie,"38,71","29,97","5,70","11,37","14,25"
300205,Lubasz,3002000,58.6,7574,3811,3763,167,45.3,0.0,12713.0,7574,4.0,293.4,2525,138,621.6,1.8,1.1,2.6,5947.52,805.02,5.08,87.66,czarnkowsko-trzcianecki,88.2,7.5,16.17,34.83,26.06,17.16,86.77,30.38024821758648,55.05677317137576,13.216266173752311,3002052,"59,39","2,23",wielkopolskie,"36,39","29,86","7,39","16,11","10,26"
300206,Połajewo,3002000,57.9,6082,3119,2963,142,43.0,0.0,22878.0,3041,0.5,277.2,6082,44,316.06,1.7,1.2,2.3,6119.49,573.88,8.82,96.2,czarnkowsko-trzcianecki,88.2,7.5,16.17,34.83,26.06,17.16,86.77,30.0559026635975,55.22854324235449,13.350871423873725,3002062,"55,32","3,00",wielkopolskie,"45,18","23,04","6,50","16,22","9,06"
300207,Trzcianka,3002000,58.2,23863,11722,12141,374,63.8,70.6,100754.0,2651,25.2,350.1,3409,155,470.32,3.2,2.8,3.7,5700.53,796.5,61.75,95.31,czarnkowsko-trzcianecki,88.2,7.5,16.17,34.83,26.06,17.16,86.77,27.14243808406319,55.361857268574774,15.924234170054058,3002073,"59,03","1,51",wielkopolskie,"35,20","24,48","5,40","23,44","11,48"
300208,Wieleń,3002000,61.4,12073,6035,6038,430,28.1,48.8,64279.0,4024,1.5,314.5,2415,82,1908.45,3.7,3.2,4.3,6311.41,735.79,17.53,93.92,czarnkowsko-trzcianecki,88.2,7.5,16.17,34.83,26.06,17.16,86.77,26.364615257185452,54.9076451586184,16.342251304563902,3002083,"53,76","2,38",wielkopolskie,"42,45","21,86","5,75","18,19","11,74"
300301,Gniezno,3003000,63.7,65723,31397,34326,41,1618.8,100.0,364743.0,2054,86.5,426.7,10954,153,15.11,2.5,2.2,2.8,5626.41,991.85,51.21,106.98,gnieźnieński,84.3,5.2,18.4,33.13,28.26,14.95,265.56,24.402416201329824,55.212026231304115,18.439511282199533,3003011,"64,40","1,03",wielkopolskie,"33,28","31,06","6,38","4,90","23,75"
300302,Czerniejewo,3003000,57.9,7233,3636,3597,112,64.6,35.7,29000.0,2411,12.4,332.2,3617,83,124.14,2.4,1.9,3.0,5914.56,811.16,-1.43,93.27,gnieźnieński,84.3,5.2,18.4,33.13,28.26,14.95,265.56,28.909166321028618,55.924236139914285,13.659615650490805,3003023,"57,78","2,06",wielkopolskie,"42,98","21,22","6,86","8,74","19,45"
300303,Gniezno,3003000,54.4,13459,6682,6777,178,75.5,0.0,,0,50.3,309.1,6730,17,273.5,2.1,1.8,2.4,5490.65,984.54,8.47,62.98,gnieźnieński,84.3,5.2,18.4,33.13,28.26,14.95,265.56,33.36800653837581,55.41273497288059,10.141912474923844,3003032,"64,17","1,35",wielkopolskie,"35,57","26,19","7,12","12,15","18,30"
300304,Kiszkowo,3003000,61.3,5232,2640,2592,114,45.7,0.0,20122.0,5232,19.0,316.5,2616,96,225.67,1.9,1.2,2.7,5710.12,796.28,128.07,89.02,gnieźnieński,84.3,5.2,18.4,33.13,28.26,14.95,265.56,28.841743119266056,54.91207951070336,14.564220183486237,3003042,"55,70","2,29",wielkopolskie,"43,96","17,30","6,52","14,35","17,00"
300305,Kłecko,3003000,59.5,7301,3660,3641,132,55.3,35.8,17728.0,3651,5.3,304.8,7301,86,122.1,2.6,1.9,3.4,6879.56,552.1,12.83,91.13,gnieźnieński,84.3,5.2,18.4,33.13,28.26,14.95,265.56,28.80427338720723,55.86905903300917,13.956992192850295,3003053,"59,59","2,05",wielkopolskie,"48,02","16,27","6,26","10,57","18,10"
300306,Łubowo,3003000,62.3,6972,3485,3487,114,61.4,0.0,9329.0,3486,67.9,317.6,6972,76,125.23,1.7,1.2,2.2,5971.24,882.17,27.3,94.25,gnieźnieński,84.3,5.2,18.4,33.13,28.26,14.95,265.56,31.196213425129088,55.24956970740104,12.578886976477339,3003062,"62,81","1,92",wielkopolskie,"40,98","24,46","6,03","10,49","17,43"
300307,Mieleszyn,3003000,56.1,3767,1882,1885,99,38.1,0.0,19065.0,3767,2.6,275.3,1884,51,230.8,2.4,1.7,3.2,5324.03,592.89,14.09,73.46,gnieźnieński,84.3,5.2,18.4,33.13,28.26,14.95,265.56,30.6079108043536,55.030528271834356,12.981152110432706,3003072,"52,49","2,07",wielkopolskie,"50,42","17,36","5,12","11,21","15,44"
300308,Niechanowo,3003000,56.2,5971,2978,2993,105,56.6,0.0,9054.0,2986,21.0,284.5,5971,99,121.32,2.2,1.8,2.5,5735.0,744.22,3.72,76.59,gnieźnieński,84.3,5.2,18.4,33.13,28.26,14.95,265.56,31.837213197119414,53.94406297102663,12.795176687322057,3003082,"61,10","2,47",wielkopolskie,"43,80","14,39","5,43","4,96","31,06"
300309,Trzemeszno,3003000,55.3,13964,6938,7026,175,79.7,54.1,51585.0,2793,11.6,356.3,6982,102,319.9,2.5,1.9,3.2,5457.23,712.44,201.53,88.56,gnieźnieński,84.3,5.2,18.4,33.13,28.26,14.95,265.56,28.358636493841306,54.26095674591808,15.847894586078487,3003093,"52,53","2,06",wielkopolskie,"44,94","18,50","8,13","9,73","17,66"
300310,Witkowo,3003000,61.6,13250,6541,6709,185,71.8,57.8,55448.0,2650,9.3,362.2,6625,119,243.31,3.5,2.7,4.4,5360.94,767.62,8.7,95.27,gnieźnieński,84.3,5.2,18.4,33.13,28.26,14.95,265.56,27.811320754716984,55.93207547169812,14.679245283018869,3003103,"60,49","1,75",wielkopolskie,"44,44","15,79","5,09","7,69","26,39"
300401,Borek Wielkopolski,3004000,51.5,7234,3659,3575,128,56.7,33.9,26540.0,3617,52.1,283.8,7234,116,82.66,3.9,3.0,4.8,5784.43,740.85,16.72,94.71,gostyński,85.1,5.2,15.12,32.29,32.16,16.01,120.19,27.661045064970967,55.612385955211494,14.777439867293337,3004013,"51,47","2,02",wielkopolskie,"48,87","16,71","8,10","14,48","11,85"
300402,Gostyń,3004000,56.6,28028,13669,14359,137,204.2,72.3,160738.0,2803,77.8,345.7,28028,122,335.32,4.8,3.6,6.1,5341.06,1356.05,99.43,101.54,gostyński,85.1,5.2,15.12,32.29,32.16,16.01,120.19,26.68403025545883,56.02611674040246,15.52376195233338,3004023,"59,77","1,62",wielkopolskie,"39,59","24,10","11,92","9,00","15,38"
300403,Krobia,3004000,47.4,12730,6330,6400,130,98.3,34.7,54908.0,4243,78.3,287.0,2546,119,10.7,3.4,2.5,4.3,5895.72,727.03,68.75,102.13,gostyński,85.1,5.2,15.12,32.29,32.16,16.01,120.19,27.729772191673213,56.5593087195601,14.076983503534956,3004033,"51,98","1,64",wielkopolskie,"50,70","16,98","8,75","11,21","12,35"
300404,Pępowo,3004000,50.1,5841,2952,2889,86,67.5,0.0,19397.0,5841,59.9,275.5,5841,101,71.8,4.0,3.3,4.8,6276.58,754.94,74.68,94.57,gostyński,85.1,5.2,15.12,32.29,32.16,16.01,120.19,28.96764252696456,55.12754665297038,13.833247731552817,3004042,"58,84","2,42",wielkopolskie,"51,45","23,89","6,71","9,31","8,64"
300405,Piaski,3004000,51.1,8393,4196,4197,100,83.3,0.0,36994.0,8393,72.7,281.1,2798,52,107.48,3.9,2.6,5.4,5818.72,813.13,22.07,92.66,gostyński,85.1,5.2,15.12,32.29,32.16,16.01,120.19,29.119504348862147,55.62969140950792,13.344453711426189,3004052,"56,04","1,83",wielkopolskie,"46,21","20,25","10,70","11,29","11,55"
300406,Pogorzela,3004000,62.0,4750,2383,2367,97,49.2,43.0,32721.0,2375,50.7,290.9,4750,175,44.8,5.1,3.9,6.4,5990.4,683.73,21.78,92.93,gostyński,85.1,5.2,15.12,32.29,32.16,16.01,120.19,28.46315789473684,56.88421052631579,13.178947368421055,3004063,"50,38","2,53",wielkopolskie,"45,17","26,87","5,93","14,71","7,33"
300407,Poniec,3004000,50.7,7647,3774,3873,132,58.0,38.6,27390.0,3824,44.1,297.9,3824,124,109.96,4.5,3.4,5.9,5662.67,774.78,15.16,92.22,gostyński,85.1,5.2,15.12,32.29,32.16,16.01,120.19,28.3117562442788,55.34196416895515,14.384726036354126,3004073,"49,93","3,30",wielkopolskie,"48,89","16,97","10,00","12,73","11,40"
300501,Granowo,3005000,64.7,5027,2511,2516,67,75.2,0.0,19826.0,5027,75.7,285.5,5027,186,15.1,3.1,2.3,3.9,6106.81,908.13,104.37,92.13,grodziski,80.3,5.2,14.18,29.88,35.39,16.01,149.72,30.793713944698624,55.04276904714541,12.731251243286254,3005012,"58,19","2,71",wielkopolskie,"48,54","25,78","7,72","10,05","7,91"
300502,Grodzisk Wielkopolski,3005000,61.9,20328,10039,10289,133,153.3,74.5,73888.0,2259,77.0,338.8,5082,126,168.1,3.1,2.3,4.0,5300.43,977.23,73.46,100.11,grodziski,80.3,5.2,14.18,29.88,35.39,16.01,149.72,28.846910665092484,56.36068476977568,13.405155450609996,3005023,"60,69","1,63",wielkopolskie,"36,80","32,52","6,87","8,21","15,61"
300503,Kamieniec,3005000,60.6,6284,3164,3120,133,47.0,0.0,19738.0,3142,68.4,274.2,6284,70,94.8,3.4,2.2,4.8,5661.79,766.34,13.45,88.31,grodziski,80.3,5.2,14.18,29.88,35.39,16.01,149.72,29.77402928071292,55.01273074474857,13.49458943348186,3005032,"56,23","2,79",wielkopolskie,"44,59","30,04","5,89","11,50","7,98"
300504,Rakoniewice,3005000,61.6,13243,6650,6593,201,65.9,27.6,58074.0,2649,67.7,276.2,4414,103,623.3,3.0,2.3,3.8,5285.93,790.69,35.84,92.47,grodziski,80.3,5.2,14.18,29.88,35.39,16.01,149.72,31.33731027712754,54.85161972362758,12.527372951748092,3005043,"57,02","2,05",wielkopolskie,"40,51","26,24","8,36","16,07","8,83"
300505,Wielichowo,3005000,58.4,6829,3417,3412,108,63.5,25.5,19550.0,3415,57.0,263.9,3415,188,261.3,2.3,1.7,3.0,5344.48,674.43,38.37,92.69,grodziski,80.3,5.2,14.18,29.88,35.39,16.01,149.72,30.45833943476351,54.97144530677991,13.105872016400644,3005053,"58,59","1,86",wielkopolskie,"47,12","23,53","7,69","13,87","7,79"
300601,Jaraczewo,3006000,57.1,7813,3781,4032,133,58.7,17.6,34140.0,3907,22.8,281.3,3907,170,281.47,3.5,2.5,4.7,5621.7,573.01,17.9,94.1,jarociński,75.9,9.6,16.67,35.33,28.59,14.85,201.9,29.28452579034942,54.28132599513631,14.834250607961092,3006013,"58,44","2,00",wielkopolskie,"57,30","8,47","5,47","20,48","8,28"
300602,Jarocin,3006000,63.2,45675,22066,23609,200,228.2,57.8,226275.0,2687,64.3,350.8,4568,171,144.1,3.4,2.6,4.3,5357.33,1026.49,48.34,101.82,jarociński,75.9,9.6,16.67,35.33,28.59,14.85,201.9,26.929392446633827,55.45046524356869,15.875205254515597,3006023,"59,74","1,50",wielkopolskie,"43,04","21,57","5,57","16,09","13,73"
300603,Kotlin,3006000,56.6,7134,3523,3611,84,85.0,0.0,29166.0,3567,27.6,273.3,3567,129,169.36,3.2,2.2,4.3,6145.4,762.74,10.53,85.26,jarociński,75.9,9.6,16.67,35.33,28.59,14.85,201.9,28.65152789458929,55.49481356882534,14.14353798710401,3006032,"54,40","2,12",wielkopolskie,"55,32","13,15","5,58","16,36","9,60"
300604,Żerków,3006000,57.7,9911,4968,4943,170,58.2,21.0,42106.0,3304,37.3,281.6,9911,76,385.24,3.7,2.8,4.7,6062.51,617.07,56.6,90.37,jarociński,75.9,9.6,16.67,35.33,28.59,14.85,201.9,28.67520936333367,54.959136313187365,14.660478256482696,3006043,"55,52","1,65",wielkopolskie,"58,20","12,09","5,70","16,64","7,38"
300701,Blizanów,3007000,54.8,10075,4923,5152,158,64.0,0.0,23853.0,0,26.2,288.5,3358,79,437.26,1.7,1.1,2.4,5046.81,938.18,18.44,86.47,kaliski,76.0,2.5,17.59,30.24,26.88,21.12,128.53,28.377171215880892,55.930521091811414,13.77667493796526,3007012,"56,38","1,50",wielkopolskie,"49,33","16,11","6,89","17,20","10,47"
300702,Brzeziny,3007000,39.3,5776,2831,2945,127,45.5,0.0,22545.0,2888,0.5,294.5,2888,147,673.39,1.7,1.2,2.2,6682.83,584.46,5.18,98.3,kaliski,76.0,2.5,17.59,30.24,26.88,21.12,128.53,28.72229916897507,54.813019390581715,14.490997229916896,3007022,"56,14","1,34",wielkopolskie,"55,41","6,89","5,76","17,87","14,06"
300703,Ceków-Kolonia,3007000,53.2,4779,2380,2399,88,54.1,0.0,16533.0,0,14.9,284.2,2390,234,673.88,1.6,1.5,1.7,6370.96,706.54,7.1,89.33,kaliski,76.0,2.5,17.59,30.24,26.88,21.12,128.53,27.809165097300692,55.702029713329146,14.835739694496757,3007032,"54,63","3,12",wielkopolskie,"45,12","21,94","3,62","22,14","7,18"
300704,Godziesze Wielkie,3007000,47.1,9930,4974,4956,105,94.2,0.0,17302.0,4965,6.1,277.4,4965,55,1194.88,1.5,1.4,1.7,5639.71,703.14,2.24,80.85,kaliski,76.0,2.5,17.59,30.24,26.88,21.12,128.53,29.32527693856999,55.7804632426989,12.890231621349447,3007042,"59,31","1,43",wielkopolskie,"54,15","12,82","6,17","15,04","11,82"
300705,Koźminek,3007000,45.0,7393,3674,3719,89,83.4,0.0,32241.0,7393,2.8,288.8,7393,77,394.2,1.9,1.5,2.4,5202.47,727.77,14.7,75.69,kaliski,76.0,2.5,17.59,30.24,26.88,21.12,128.53,27.728932774245905,55.71486541322873,14.513729203300418,3007052,"53,69","1,21",wielkopolskie,"58,62","11,92","6,45","14,05","8,95"
300706,Lisków,3007000,46.4,5274,2546,2728,76,69.9,0.0,18931.0,2637,18.3,272.5,5274,104,659.95,1.7,1.3,2.2,5525.13,559.9,36.43,99.52,kaliski,76.0,2.5,17.59,30.24,26.88,21.12,128.53,26.772847933257488,53.03375047402351,17.614713689799014,3007062,"52,40","2,00",wielkopolskie,"56,29","10,09","3,54","20,08","10,00"
300707,Mycielin,3007000,51.9,4745,2364,2381,111,42.8,0.0,17589.0,4745,0.4,283.2,2373,98,870.25,1.9,1.4,2.5,5218.75,496.49,1.66,96.76,kaliski,76.0,2.5,17.59,30.24,26.88,21.12,128.53,26.9968387776607,55.21601685985248,15.342465753424658,3007072,"52,46","1,70",wielkopolskie,"60,41","9,43","4,54","17,62","8,00"
300708,Opatówek,3007000,53.1,10748,5231,5517,104,103.1,33.3,37611.0,2687,39.4,314.9,2687,181,494.04,1.7,1.4,2.0,5698.46,1083.65,118.85,99.55,kaliski,76.0,2.5,17.59,30.24,26.88,21.12,128.53,26.739858578340158,55.628954224041685,15.872720506140677,3007083,"61,48","1,15",wielkopolskie,"53,79","16,37","6,51","9,71","13,61"
300709,Stawiszyn,3007000,57.1,6900,3371,3529,78,87.9,20.9,48592.0,3450,0.3,314.3,2300,117,320.88,2.4,1.7,3.2,5432.32,706.54,39.78,96.95,kaliski,76.0,2.5,17.59,30.24,26.88,21.12,128.53,25.92753623188406,56.14492753623188,16.144927536231883,3007093,"56,44","2,52",wielkopolskie,"52,56","14,09","5,78","17,12","10,45"
300710,Szczytniki,3007000,44.8,7652,3811,3841,110,69.4,0.0,20273.0,7652,0.6,283.3,2551,87,266.83,2.0,1.6,2.5,6092.06,547.92,3.08,96.07,kaliski,76.0,2.5,17.59,30.24,26.88,21.12,128.53,28.00575013068479,55.188186095138526,14.937271301620491,3007102,"58,85","1,42",wielkopolskie,"68,92","6,46","3,74","13,00","7,87"
300711,Żelazków,3007000,52.8,9632,4744,4888,114,84.7,0.0,13238.0,0,23.8,283.6,1926,170,63.02,1.6,1.2,2.1,6079.46,1688.94,21.09,69.75,kaliski,76.0,2.5,17.59,30.24,26.88,21.12,128.53,27.906976744186046,56.218853820598,14.01578073089701,3007112,"60,34","1,47",wielkopolskie,"53,98","18,74","5,91","11,43","9,94"
300801,Baranów,3008000,61.7,8188,4126,4062,74,110.0,0.0,19514.0,4094,22.4,297.4,2729,55,139.4,1.4,0.9,2.0,7906.06,2524.9,7.67,91.51,kępiński,70.1,3.7,15.44,33.76,32.19,14.32,108.58,28.639472398632144,57.16902784562775,12.945774303859306,3008012,"62,43","1,61",wielkopolskie,"45,17","30,95","5,99","11,05","6,82"
300802,Bralin,3008000,57.2,6110,3111,2999,85,71.6,0.0,22923.0,6110,1.3,294.4,6110,53,269.8,1.6,1.2,2.2,5906.71,858.77,26.67,89.04,kępiński,70.1,3.7,15.44,33.76,32.19,14.32,108.58,29.328968903436987,55.728314238952535,13.584288052373159,3008022,"64,22","2,12",wielkopolskie,"45,02","29,86","5,69","9,05","10,37"
300803,Kępno,3008000,61.0,24557,11965,12592,124,198.2,57.0,138275.0,1889,58.5,356.7,4911,85,500.9,2.4,1.8,3.0,5880.23,1288.71,36.95,109.42,kępiński,70.1,3.7,15.44,33.76,32.19,14.32,108.58,26.13104206539887,56.053263835159015,16.361933460927638,3008033,"61,69","1,04",wielkopolskie,"39,53","36,71","5,46","8,75","9,55"
300804,Łęka Opatowska,3008000,51.8,5232,2626,2606,78,67.3,0.0,10065.0,0,0.9,282.1,1744,134,86.2,1.4,1.0,1.8,7681.1,1859.48,15.76,97.36,kępiński,70.1,3.7,15.44,33.76,32.19,14.32,108.58,29.396024464831804,55.98241590214067,13.168960244648318,3008042,"59,97","2,13",wielkopolskie,"47,97","29,20","4,80","12,28","5,75"
300805,Perzów,3008000,50.3,3811,1891,1920,75,50.6,0.0,7562.0,0,0.4,314.1,1906,42,49.57,2.1,1.8,2.5,7821.51,2303.36,4.03,90.88,kępiński,70.1,3.7,15.44,33.76,32.19,14.32,108.58,27.131986355287324,57.80635003935974,13.749672002099187,3008052,"56,46","1,42",wielkopolskie,"43,31","33,77","5,82","8,16","8,94"
