"municipality_code","municipality_name","splag_percent_vaccinated","partition"
"2212053","Kępice",52.4,"prussian"
"2212062","Kobylnica",53.9857142857143,"prussian"
"2212072","Potęgowo",50.05,"prussian"
"2212082","Redzikowo",54.525,"prussian"
"2212092","Smołdzino",54.5,"prussian"
"2212102","Ustka",58.325,"prussian"
"2213013","Czarna Woda",50.4666666666667,"prussian"
"2213021","Skórcz",53.4,"prussian"
"2213031","Starogard Gdański",50.7,"prussian"
"2213042","Bobowo",51.36,"prussian"
"2213052","Kaliska",50.3833333333333,"prussian"
"2213062","Lubichowo",50.0428571428571,"prussian"
"2213072","Osieczna",53.8666666666667,"prussian"
"2213082","Osiek",53.2111111111111,"prussian"
"2213093","Skarszewy",52.525,"prussian"
"2213102","Skórcz",53.95,"prussian"
"2213112","Smętowo Graniczne",53.94,"prussian"
"2213122","Starogard Gdański",53.0125,"prussian"
"2213132","Zblewo",50.52,"prussian"
"2214011","Tczew",56.1333333333333,"prussian"
"2214023","Gniew",53.7,"prussian"
"2214032","Morzeszczyn",52.8,"prussian"
"2214043","Pelplin",55.2428571428571,"prussian"
"2214052","Subkowy",55.525,"prussian"
"2214062","Tczew",56.5555555555556,"prussian"
"2215011","Reda",57.5,"prussian"
"2215021","Rumia",60.28,"prussian"
"2215031","Wejherowo",56.85,"prussian"
"2215042","Choczewo",53.2666666666667,"prussian"
"2215052","Gniewino",51.16,"prussian"
"2215062","Linia",48.1166666666667,"prussian"
"2215072","Luzino",48.24,"prussian"
"2215082","Łęczyce",49.1333333333333,"prussian"
"2215092","Szemud",53.1571428571429,"prussian"
"2215102","Wejherowo",56.9666666666667,"prussian"
"2216013","Dzierzgoń",56.9666666666667,"prussian"
"2216022","Mikołajki Pomorskie",55.8,"prussian"
"2216032","Stary Dzierzgoń",54.5571428571429,"prussian"
"2216042","Stary Targ",56.2,"prussian"
"2216053","Sztum",56.4428571428571,"prussian"
"2261011","Gdańsk",63.4625,"prussian"
"2262011","Gdynia",61.4428571428571,"prussian"
"2263011","Słupsk",55.3,"prussian"
"2264011","Sopot",70.05,"prussian"
"2401011","Będzin",63.8833333333333,"prussian"
"2401011","Będzin",63.8833333333333,"russian"
"2401021","Czeladź",63.875,"prussian"
"2401021","Czeladź",63.875,"russian"
"2401031","Wojkowice",63.64,"prussian"
"2401031","Wojkowice",63.64,"russian"
"2401042","Bobrowniki",63.3,"prussian"
"2401042","Bobrowniki",63.3,"russian"
"2401052","Mierzęcice",64.04,"prussian"
"2401052","Mierzęcice",64.04,"russian"
"2401062","Psary",64.2666666666667,"prussian"
"2401062","Psary",64.2666666666667,"russian"
"2401073","Siewierz",60.4375,"prussian"
"2401073","Siewierz",60.4375,"russian"
"2401081","Sławków",60.52,"austrian"
"2401081","Sławków",60.52,"russian"
"2402011","Szczyrk",54.2833333333333,"austrian"
"2402022","Bestwina",58.02,"austrian"
"2402022","Bestwina",58.02,"prussian"
"2402032","Buczkowice",56.45,"austrian"
"2402043","Czechowice-Dziedzice",58.85,"austrian"
"2402043","Czechowice-Dziedzice",58.85,"prussian"
"2402052","Jasienica",56.15,"austrian"
"2402062","Jaworze",55.1,"austrian"
"2402072","Kozy",58.5333333333333,"austrian"
"2402082","Porąbka",55.86,"austrian"
"2402093","Wilamowice",58.5833333333333,"austrian"
"2402093","Wilamowice",58.5833333333333,"prussian"
"2402102","Wilkowice",57.6833333333333,"austrian"
"2403011","Cieszyn",52.3333333333333,"austrian"
"2403021","Ustroń",49.2,"austrian"
"2403031","Wisła",50.8714285714286,"austrian"
"2403042","Brenna",55.5285714285714,"austrian"
"2403052","Chybie",56.36,"austrian"
"2403052","Chybie",56.36,"prussian"
"2403062","Dębowiec",54.34,"austrian"
"2403062","Dębowiec",54.34,"prussian"
"2403072","Goleszów",54.9,"austrian"
"2403082","Hażlach",55.375,"austrian"
"2403082","Hażlach",55.375,"prussian"
"2403092","Istebna",49.9333333333333,"austrian"
"2403103","Skoczów",53.4428571428571,"austrian"
"2403103","Skoczów",53.4428571428571,"prussian"
"2403113","Strumień",54.3875,"austrian"
"2403113","Strumień",54.3875,"prussian"
"2403122","Zebrzydowice",53.125,"austrian"
"2403122","Zebrzydowice",53.125,"prussian"
"2404013","Blachownia",56.975,"prussian"
"2404013","Blachownia",56.975,"russian"
"2404022","Dąbrowa Zielona",51.0333333333333,"russian"
"2404032","Janów",51.5833333333333,"russian"
"2404042","Kamienica Polska",55.0666666666667,"prussian"
"2404042","Kamienica Polska",55.0666666666667,"russian"
"2404052","Kłomnice",53.0166666666667,"russian"
"2404063","Koniecpol",52.1,"russian"
"2404072","Konopiska",56.0142857142857,"prussian"
"2404072","Konopiska",56.0142857142857,"russian"
"2404082","Kruszyna",51.1,"russian"
"2404092","Lelów",52.9666666666667,"russian"
"2404102","Mstów",53.8,"russian"
"2404112","Mykanów",54.7571428571429,"russian"
"2404122","Olsztyn",56.4285714285714,"russian"
"2404132","Poczesna",59.4,"russian"
"2404142","Przyrów",51.64,"russian"
"2404152","Rędziny",56.25,"russian"
"2404162","Starcza",57.05,"prussian"
"2404162","Starcza",57.05,"russian"
"2405011","Knurów",59.4,"prussian"
"2405021","Pyskowice",54.375,"prussian"
"2405032","Gierałtowice",59.1857142857143,"prussian"
"2405042","Pilchowice",55.4333333333333,"prussian"
"2405052","Rudziniec",51.9285714285714,"prussian"
"2405063","Sośnicowice",52.46,"prussian"
"2405073","Toszek",50.8666666666667,"prussian"
"2405082","Wielowieś",49.5571428571428,"prussian"
"2406013","Kłobuck",54.42,"russian"
"2406023","Krzepice",49.2285714285714,"prussian"
"2406023","Krzepice",49.2285714285714,"russian"
"2406032","Lipie",52.4333333333333,"russian"
"2406042","Miedźno",52.7,"russian"
"2406052","Opatów",54.0714285714286,"russian"
"2406062","Panki",52.575,"russian"
"2406072","Popów",51.4166666666667,"russian"
"2406082","Przystajń",49.6333333333333,"prussian"
"2406082","Przystajń",49.6333333333333,"russian"
"2406092","Wręczyca Wielka",55.9857142857143,"prussian"
"2406092","Wręczyca Wielka",55.9857142857143,"russian"
"2407011","Lubliniec",47.58,"prussian"
"2407022","Boronów",53.725,"prussian"
"2407022","Boronów",53.725,"russian"
"2407032","Ciasna",46.3833333333333,"prussian"
"2407032","Ciasna",46.3833333333333,"russian"
"2407042","Herby",51.9625,"prussian"
"2407042","Herby",51.9625,"russian"
"2407052","Kochanowice",48.36,"prussian"
"2407062","Koszęcin",51.1857142857143,"prussian"
"2407062","Koszęcin",51.1857142857143,"russian"
"2407072","Pawonków",45.9333333333333,"prussian"
"2407083","Woźniki",56.3444444444444,"prussian"
"2407083","Woźniki",56.3444444444444,"russian"
"2408011","Łaziska Górne",58.8666666666667,"prussian"
"2408021","Mikołów",60.3625,"prussian"
"2408031","Orzesze",57.475,"prussian"
"2408042","Ornontowice",59.38,"prussian"
"2408052","Wyry",59.3,"prussian"
"2409011","Myszków",58.2714285714286,"russian"
"2409023","Koziegłowy",58.2166666666667,"prussian"
"2409023","Koziegłowy",58.2166666666667,"russian"
"2409032","Niegowa",54.6333333333333,"russian"
"2409042","Poraj",55.38,"russian"
"2409053","Żarki",54.8833333333333,"russian"
"2410012","Goczałkowice-Zdrój",57.375,"austrian"
"2410012","Goczałkowice-Zdrój",57.375,"prussian"
"2410022","Kobiór",57.0833333333333,"prussian"
"2410032","Miedźna",59.2,"austrian"
"2410032","Miedźna",59.2,"prussian"
"2410042","Pawłowice",55.15,"austrian"
"2410042","Pawłowice",55.15,"prussian"
"2410053","Pszczyna",55.9555555555555,"austrian"
"2410053","Pszczyna",55.9555555555555,"prussian"
"2410062","Suszec",54.9,"prussian"
"2411011","Racibórz",47.5875,"prussian"
"2411022","Kornowac",52,"prussian"
"2411033","Krzanowice",47.9,"prussian"
"2411042","Krzyżanowice",48.625,"prussian"
"2411053","Kuźnia Raciborska",49.975,"prussian"
"2411062","Nędza",48.85,"prussian"
"2411072","Pietrowice Wielkie",48.2666666666667,"prussian"
"2411082","Rudnik",45.4666666666667,"prussian"
"2412013","Czerwionka-Leszczyny",57.8285714285714,"prussian"
"2412022","Gaszowice",53.78,"prussian"
"2412032","Jejkowice",55.0333333333333,"prussian"
"2412042","Lyski",51,"prussian"
"2412052","Świerklany",52.74,"prussian"
"2413011","Kalety",50.975,"prussian"
"2413021","Miasteczko Śląskie",56.25,"prussian"
"2413031","Radzionków",60.175,"prussian"
"2413041","Tarnowskie Góry",56.25,"prussian"
"2413052","Krupski Młyn",46.14,"prussian"
"2413062","Ożarowice",58.7857142857143,"prussian"
"2413062","Ożarowice",58.7857142857143,"russian"
"2413072","Świerklaniec",60.9333333333333,"prussian"
"2413072","Świerklaniec",60.9333333333333,"russian"
"2413082","Tworóg",53.6,"prussian"
"2413092","Zbrosławice",53.225,"prussian"
"2414011","Bieruń",59.1166666666667,"austrian"
"2414011","Bieruń",59.1166666666667,"prussian"
"2414021","Imielin",58.74,"austrian"
"2414021","Imielin",58.74,"prussian"
"2414031","Lędziny",61.0833333333333,"prussian"
"2414042","Bojszowy",58.3,"austrian"
"2414042","Bojszowy",58.3,"prussian"
"2414052","Chełm Śląski",59.22,"austrian"
"2414052","Chełm Śląski",59.22,"prussian"
"2415011","Pszów",51.42,"prussian"
"2415021","Radlin",52.78,"prussian"
"2415031","Rydułtowy",53.3,"prussian"
"2415041","Wodzisław Śląski",50.4285714285714,"prussian"
"2415052","Godów",51.775,"prussian"
"2415062","Gorzyce",50.5,"prussian"
"2415072","Lubomia",51.2166666666667,"prussian"
"2415082","Marklowice",53.2,"prussian"
"2415092","Mszana",52.48,"prussian"
"2416011","Poręba",59.725,"russian"
"2416021","Zawiercie",58.8166666666667,"russian"
"2416032","Irządze",54.2,"russian"
"2416042","Kroczyce",56.7428571428571,"russian"
"2416053","Łazy",61.6166666666667,"russian"
"2416063","Ogrodzieniec",58.32,"russian"
"2416073","Pilica",57.95,"russian"
"2416083","Szczekociny",55.16,"russian"
"2416092","Włodowice",55.78,"russian"
"2416102","Żarnowiec",57.7857142857143,"russian"
"2417011","Żywiec",53.5,"austrian"
"2417022","Czernichów",57.2666666666667,"austrian"
"2417032","Gilowice",53.975,"austrian"
"2417042","Jeleśnia",52.0625,"austrian"
"2417052","Koszarawa",53.6333333333333,"austrian"
"2417062","Lipowa",53.8166666666667,"austrian"
"2417072","Łękawica",55.35,"austrian"
"2417082","Łodygowice",57.36,"austrian"
"2417092","Milówka",47.9833333333333,"austrian"
"2417102","Radziechowy-Wieprz",51.9,"austrian"
"2417112","Rajcza",45.3,"austrian"
"2417122","Ślemień",51.95,"austrian"
"2417132","Świnna",53.2,"austrian"
"2417142","Ujsoły",50.85,"austrian"
"2417152","Węgierska Górka",48.625,"austrian"
"2461011","Bielsko-Biała",57.6111111111111,"austrian"
"2462011","Bytom",58.3625,"prussian"
"2463011","Chorzów",60.1833333333333,"prussian"
"2464011","Częstochowa",56.4777777777778,"russian"
"2465011","Dąbrowa Górnicza",62.0333333333333,"russian"
"2466011","Gliwice",56.375,"prussian"
"2467011","Jastrzębie-Zdrój",52.9833333333333,"austrian"
"2467011","Jastrzębie-Zdrój",52.9833333333333,"prussian"
"2468011","Jaworzno",60.4,"austrian"
"2468011","Jaworzno",60.4,"prussian"
"2468011","Jaworzno",60.4,"russian"
"2469011","Katowice",61.6111111111111,"prussian"
"2469011","Katowice",61.6111111111111,"russian"
"2470011","Mysłowice",61.5,"austrian"
"2470011","Mysłowice",61.5,"prussian"
"2470011","Mysłowice",61.5,"russian"
"2471011","Piekary Śląskie",61.7857142857143,"prussian"
"2471011","Piekary Śląskie",61.7857142857143,"russian"
"2472011","Ruda Śląska",59.7142857142857,"prussian"
"2473011","Rybnik",53.1454545454545,"prussian"
"2474011","Siemianowice Śląskie",63.15,"prussian"
"2474011","Siemianowice Śląskie",63.15,"russian"
"2475011","Sosnowiec",62.4,"austrian"
"2475011","Sosnowiec",62.4,"prussian"
"2475011","Sosnowiec",62.4,"russian"
"2476011","Świętochłowice",59.0333333333333,"prussian"
"2477011","Tychy",59.6142857142857,"prussian"
"2478011","Zabrze",59.54,"prussian"
"2479011","Żory",53.3714285714286,"prussian"
"2601013","Busko-Zdrój",54.3875,"russian"
"2601022","Gnojno",53.3333333333333,"russian"
"2601033","Nowy Korczyn",48.925,"austrian"
"2601033","Nowy Korczyn",48.925,"russian"
"2601043","Pacanów",50.5714285714286,"austrian"
"2601043","Pacanów",50.5714285714286,"russian"
"2601052","Solec-Zdrój",54.675,"russian"
"2601063","Stopnica",54.8666666666667,"russian"
"2601072","Tuczępy",55.3166666666667,"russian"
"2601083","Wiślica",56.6166666666667,"russian"
"2602012","Imielno",57.64,"russian"
"2602023","Jędrzejów",58.2125,"russian"
"2602033","Małogoszcz",54.5125,"russian"
"2602042","Nagłowice",58.4833333333333,"russian"
"2602052","Oksa",58.1,"russian"
"2602063","Sędziszów",58.7,"russian"
"2602072","Słupia",57.68,"russian"
"2602082","Sobków",56.8,"russian"
"2602092","Wodzisław",59.6666666666667,"russian"
"2603012","Bejsce",53.0666666666667,"russian"
"2603022","Czarnocin",54.8571428571429,"russian"
"2603033","Kazimierza Wielka",53.5428571428571,"russian"
"2603043","Opatowiec",49.6875,"austrian"
"2603043","Opatowiec",49.6875,"russian"
"2603053","Skalbmierz",55.9,"russian"
"2604012","Bieliny",48.24,"russian"
"2604023","Bodzentyn",50.7625,"russian"
"2604033","Chęciny",54.58,"russian"
"2604043","Chmielnik",56.0833333333333,"russian"
"2604053","Daleszyce",51.5714285714286,"russian"
"2604062","Górno",51.74,"russian"
"2604073","Łagów",48.6,"russian"
"2604082","Łopuszno",49.7,"russian"
"2604092","Masłów",51.2333333333333,"russian"
"2604102","Miedziana Góra",50.45,"russian"
"2604112","Mniów",48.1571428571429,"russian"
"2604123","Morawica",54.45,"russian"
"2604133","Nowa Słupia",46.8,"russian"
"2604142","Piekoszów",52.4857142857143,"russian"
"2604153","Pierzchnica",52.8333333333333,"russian"
"2604162","Raków",51.8142857142857,"russian"
"2604172","Nowiny",55.075,"russian"
"2604182","Strawczyn",47.525,"russian"
"2604192","Zagnańsk",49.6333333333333,"russian"
"2605012","Fałków",51.7666666666667,"russian"
"2605022","Gowarczów",56.62,"russian"
"2605033","Końskie",51.0875,"russian"
"2605043","Radoszyce",52.2285714285714,"russian"
"2605052","Ruda Maleniecka",53.1,"russian"
"2605062","Słupia Konecka",51.64,"russian"
"2605072","Smyków",50.325,"russian"
"2605083","Stąporków",50.2428571428571,"russian"
"2606012","Baćkowice",50.04,"russian"
"2606022","Iwaniska",51.1,"russian"
"2606032","Lipnik",51.2166666666667,"russian"
"2606043","Opatów",48.8666666666667,"russian"
"2606053","Ożarów",50.7571428571429,"russian"
"2606062","Sadowie",49.48,"russian"
"2606072","Tarłów",49.0125,"russian"
"2606082","Wojciechowice",52.28,"russian"
"2607011","Ostrowiec Świętokrzyski",52.15,"russian"
"2607022","Bałtów",49.125,"russian"
"2607032","Bodzechów",50.8,"russian"
"2607043","Ćmielów",50.7714285714286,"russian"
"2607053","Kunów",49.9166666666667,"russian"
"2607062","Waśniów",48.9285714285714,"russian"
"2608013","Działoszyce",57.7625,"russian"
"2608022","Kije",56.48,"russian"
"2608032","Michałów",59.26,"russian"
"2608043","Pińczów",56.2222222222222,"russian"
"2608052","Złota",56.9,"russian"
"2609011","Sandomierz",51.28,"austrian"
"2609011","Sandomierz",51.28,"russian"
"2609022","Dwikozy",51.4571428571429,"austrian"
"2609022","Dwikozy",51.4571428571429,"russian"
"2609033","Klimontów",52.6888888888889,"russian"
"2609043","Koprzywnica",54.025,"austrian"
"2609043","Koprzywnica",54.025,"russian"
"2609052","Łoniów",51.7666666666667,"austrian"
"2609052","Łoniów",51.7666666666667,"russian"
"2609062","Obrazów",54.3166666666667,"russian"
"2609072","Samborzec",54.38,"austrian"
"2609072","Samborzec",54.38,"russian"
"2609082","Wilczyce",51.32,"russian"
"2609093","Zawichost",47.825,"austrian"
"2609093","Zawichost",47.825,"russian"
"2610011","Skarżysko-Kamienna",50.95,"russian"
"2610022","Bliżyn",51.9428571428572,"russian"
"2610032","Łączna",50.86,"russian"
"2610042","Skarżysko Kościelne",50.8428571428571,"russian"
"2610053","Suchedniów",51.25,"russian"
"2611011","Starachowice",49.2,"russian"
"2611022","Brody",51.8625,"russian"
"2611032","Mirzec",49.5,"russian"
"2611042","Pawłów",50.9142857142857,"russian"
"2611053","Wąchock",50.5571428571429,"russian"
"2612012","Bogoria",51.925,"russian"
"2612022","Łubnice",48.0714285714286,"austrian"
"2612022","Łubnice",48.0714285714286,"russian"
"2612033","Oleśnica",53.4333333333333,"russian"
"2612043","Osiek",49.2,"austrian"
"2612043","Osiek",49.2,"russian"
"2612053","Połaniec",47.04,"austrian"
"2612053","Połaniec",47.04,"russian"
"2612062","Rytwiany",53.28,"russian"
"2612073","Staszów",52.3666666666667,"russian"
"2612083","Szydłów",53.58,"russian"
"2613012","Kluczewsko",51.74,"russian"
"2613022","Krasocin",53.2166666666667,"russian"
"2613032","Moskorzew",57.45,"russian"
"2613042","Radków",57.4833333333333,"russian"
"2613052","Secemin",56.15,"russian"
"2613063","Włoszczowa",54.025,"russian"
"2661011","Kielce",51.5714285714286,"russian"
"2801011","Bartoszyce",54.9,"prussian"
"2801021","Górowo Iławeckie",54.4,"prussian"
"2801032","Bartoszyce",53.2,"prussian"
"2801043","Bisztynek",51.9833333333333,"prussian"
"2801052","Górowo Iławeckie",54.48,"prussian"
"2801063","Sępopol",52.0333333333333,"prussian"
"2802011","Braniewo",51.5,"prussian"
"2802022","Braniewo",54.94,"prussian"
"2802033","Frombork",54.225,"prussian"
"2802042","Lelkowo",53.7666666666667,"prussian"
"2802053","Pieniężno",51.45,"prussian"
"2802062","Płoskinia",53.25,"prussian"
"2802072","Wilczęta",53,"prussian"
"2803011","Działdowo",52.8,"prussian"
"2803022","Działdowo",56.3125,"prussian"
"2803022","Działdowo",56.3125,"russian"
"2803032","Iłowo-Osada",52.3833333333333,"prussian"
"2803032","Iłowo-Osada",52.3833333333333,"russian"
"2803043","Lidzbark",56.125,"prussian"
"2803043","Lidzbark",56.125,"russian"
"2803052","Płośnica",56.46,"prussian"
"2803052","Płośnica",56.46,"russian"
"2803062","Rybno",54.65,"prussian"
"2804012","Elbląg",57.3125,"prussian"
"2804022","Godkowo",53.3,"prussian"
"2804032","Gronowo Elbląskie",55.64,"prussian"
"2804042","Markusy",55.94,"prussian"
"2804052","Milejewo",56.92,"prussian"
"2804063","Młynary",55.4833333333333,"prussian"
"2804073","Pasłęk",53.0875,"prussian"
"2804082","Rychliki",54.2,"prussian"
"2804093","Tolkmicko",55.42,"prussian"
"2805011","Ełk",40.5,"prussian"
"2805022","Ełk",45.0375,"prussian"
"2805032","Kalinowo",41.525,"prussian"
"2805032","Kalinowo",41.525,"russian"
"2805042","Prostki",40.0285714285714,"prussian"
"2805042","Prostki",40.0285714285714,"russian"
"2805052","Stare Juchy",46.8,"prussian"
"2806011","Giżycko",55.4,"prussian"
"2806042","Giżycko",54.7875,"prussian"
"2806052","Kruklanki",51.4333333333333,"prussian"
"2806062","Miłki",54.04,"prussian"
"2806083","Ryn",51.7,"prussian"
"2806102","Wydminy",50.3166666666667,"prussian"
"2807011","Iława",51.7,"prussian"
"2807021","Lubawa",47.3,"prussian"
"2807032","Iława",53.1555555555556,"prussian"
"2807043","Kisielice",51.4333333333333,"prussian"
"2807052","Lubawa",54.5714285714286,"prussian"
"2807063","Susz",52.38,"prussian"
"2807073","Zalewo",51.64,"prussian"
"2808011","Kętrzyn",49,"prussian"
"2808022","Barciany",52.425,"prussian"
"2808032","Kętrzyn",53.9555555555555,"prussian"
"2808043","Korsze",52.9,"prussian"
"2808053","Reszel",49.2166666666667,"prussian"
"2808062","Srokowo",53.2666666666667,"prussian"
"2809011","Lidzbark Warmiński",48.3,"prussian"
"2809022","Kiwity",51.425,"prussian"
"2809032","Lidzbark Warmiński",52.7777777777778,"prussian"
"2809042","Lubomino",50.18,"prussian"
"2809053","Orneta",50.6857142857143,"prussian"
"2810011","Mrągowo",45.8,"prussian"
"2810023","Mikołajki",50.0571428571428,"prussian"
"2810032","Mrągowo",51.0571428571429,"prussian"
"2810042","Piecki",50.25,"prussian"
"2810052","Sorkwity",50.3166666666667,"prussian"
"2811012","Janowiec Kościelny",50.85,"prussian"
"2811012","Janowiec Kościelny",50.85,"russian"
"2811022","Janowo",49.5166666666667,"prussian"
"2811022","Janowo",49.5166666666667,"russian"
"2811032","Kozłowo",52.8428571428571,"prussian"
"2811032","Kozłowo",52.8428571428571,"russian"
"2811043","Nidzica",51.16,"prussian"
"2811043","Nidzica",51.16,"russian"
"2812011","Nowe Miasto Lubawskie",54.25,"prussian"
"2812022","Biskupiec",53.9375,"prussian"
"2812032","Grodziczno",53.85,"prussian"
"2812042","Kurzętnik",55.6,"prussian"
"2812052","Nowe Miasto Lubawskie",53.4333333333333,"prussian"
"2813032","Kowale Oleckie",50.45,"prussian"
"2813032","Kowale Oleckie",50.45,"russian"
"2813043","Olecko",44.4,"prussian"
"2813043","Olecko",44.4,"russian"
"2813052","Świętajno",48.15,"prussian"
"2813062","Wieliczki",43.85,"prussian"
"2813062","Wieliczki",43.85,"russian"
"2814013","Barczewo",54.9666666666667,"prussian"
"2814023","Biskupiec",51.1,"prussian"
"2814033","Dobre Miasto",51.02,"prussian"
"2814042","Dywity",55,"prussian"
"2814052","Gietrzwałd",56.4333333333333,"prussian"
"2814063","Jeziorany",53.5375,"prussian"
"2814072","Jonkowo",55.44,"prussian"
"2814082","Kolno",51.34,"prussian"
"2814093","Olsztynek",53.2375,"prussian"
"2814102","Purda",55.3428571428571,"prussian"
"2814112","Stawiguda",56.575,"prussian"
"2814122","Świątki",52.8428571428571,"prussian"
"2815011","Ostróda",50.1,"prussian"
"2815022","Dąbrówno",51.2666666666667,"prussian"
"2815032","Grunwald",54.125,"prussian"
"2815042","Łukta",53.3833333333333,"prussian"
"2815052","Małdyty",56.1333333333333,"prussian"
"2815063","Miłakowo",50.56,"prussian"
"2815073","Miłomłyn",51.9166666666667,"prussian"
"2815083","Morąg",50.9714285714286,"prussian"
"2815092","Ostróda",52.8,"prussian"
"2816013","Biała Piska",41.6571428571429,"prussian"
"2816013","Biała Piska",41.6571428571429,"russian"
"2816023","Orzysz",47.5285714285714,"prussian"
"2816033","Pisz",43.325,"prussian"
"2816033","Pisz",43.325,"russian"
"2816043","Ruciane-Nida",47.62,"prussian"
"2817011","Szczytno",49,"prussian"
"2817022","Dźwierzuty",49.8625,"prussian"
"2817032","Jedwabno",49.7428571428571,"prussian"
"2817043","Pasym",50.725,"prussian"
"2817052","Rozogi",45.0625,"prussian"
"2817052","Rozogi",45.0625,"russian"
"2817062","Szczytno",49.6714285714286,"prussian"
"2817072","Świętajno",46.88,"prussian"
"2817083","Wielbark",45,"prussian"
"2817083","Wielbark",45,"russian"
"2818012","Banie Mazurskie",54.38,"prussian"
"2818022","Dubeninki",44.575,"prussian"
"2818022","Dubeninki",44.575,"russian"
"2818033","Gołdap",50,"prussian"
"2818033","Gołdap",50,"russian"
"2819012","Budry",55.5333333333333,"prussian"
"2819022","Pozezdrze",56.52,"prussian"
"2819033","Węgorzewo",54.66,"prussian"
"2861011","Elbląg",55.4333333333333,"prussian"
"2862011","Olsztyn",57,"prussian"
"3001011","Chodzież",55.1,"prussian"
"3001022","Budzyń",58,"prussian"
"3001032","Chodzież",60.025,"prussian"
"3001043","Margonin",57.58,"prussian"
"3001053","Szamocin",57.65,"prussian"
"3002011","Czarnków",57.45,"prussian"
"3002022","Czarnków",60.4,"prussian"
"3002032","Drawsko",63.52,"prussian"
"3002043","Krzyż Wielkopolski",56.7,"prussian"
"3002052","Lubasz",63.7,"prussian"
"3002062","Połajewo",59.4,"prussian"
"3002073","Trzcianka",57.5571428571429,"prussian"
"3002083","Wieleń",59.1285714285714,"prussian"
"3003011","Gniezno",56.1666666666667,"prussian"
"3003023","Czerniejewo",61.6428571428571,"prussian"
"3003032","Gniezno",59.2444444444444,"prussian"
"3003042","Kiszkowo",62.4,"prussian"
"3003053","Kłecko",57.8166666666667,"prussian"
"3003062","Łubowo",60.38,"prussian"
"3003072","Mieleszyn",57.52,"prussian"
"3003082","Niechanowo",60.02,"prussian"
"3003093","Trzemeszno",57.82,"prussian"
"3003103","Witkowo",57.8142857142857,"prussian"
"3004013","Borek Wielkopolski",56.62,"prussian"
"3004023","Gostyń",51.45,"prussian"
"3004033","Krobia",54,"prussian"
"3004042","Pępowo",54.7166666666667,"prussian"
"3004052","Piaski",53.6666666666667,"prussian"
"3004063","Pogorzela",53.7333333333333,"prussian"
"3004073","Poniec",55.95,"prussian"
"3005012","Granowo",64.74,"prussian"
"3005023","Grodzisk Wielkopolski",62.88,"prussian"
"3005032","Kamieniec",62.4142857142857,"prussian"
"3005043","Rakoniewice",59.6857142857143,"prussian"
"3005053","Wielichowo",58.65,"prussian"
"3006013","Jaraczewo",56.4,"prussian"
"3006023","Jarocin",57.6666666666667,"prussian"
"3006032","Kotlin",58.4,"prussian"
"3006043","Żerków",58.1,"prussian"
"3006043","Żerków",58.1,"russian"
"3007012","Blizanów",56.45,"prussian"
"3007012","Blizanów",56.45,"russian"
"3007022","Brzeziny",47.8142857142857,"prussian"
"3007022","Brzeziny",47.8142857142857,"russian"
"3007032","Ceków-Kolonia",49.2,"russian"
"3007042","Godziesze Wielkie",48.8333333333333,"prussian"
"3007042","Godziesze Wielkie",48.8333333333333,"russian"
"3007052","Koźminek",48.2,"russian"
"3007062","Lisków",47.4,"russian"
"3007072","Mycielin",53.6,"russian"
"3007083","Opatówek",50.2833333333333,"russian"
"3007093","Stawiszyn",55.28,"russian"
"3007102","Szczytniki",46.7833333333333,"russian"
"3007112","Żelazków",54.8166666666667,"russian"
"3008012","Baranów",56.1833333333333,"prussian"
"3008012","Baranów",56.1833333333333,"russian"
"3008022","Bralin",55.78,"prussian"
"3008033","Kępno",56,"prussian"
"3008033","Kępno",56,"russian"
"3008042","Łęka Opatowska",56.5,"prussian"
"3008042","Łęka Opatowska",56.5,"russian"
"3008052","Perzów",53.9833333333333,"prussian"
"3008062","Rychtal",54.6571428571429,"prussian"
"3008072","Trzcinica",53.14,"prussian"
"3009011","Koło",48,"russian"
"3009022","Babiak",52.8888888888889,"russian"
"3009032","Chodów",50.66,"russian"
"3009043","Dąbie",50.525,"russian"
"3009052","Grzegorzew",49.76,"russian"
"3009063","Kłodawa",50.1166666666667,"russian"
"3009072","Koło",51.2571428571429,"russian"
"3009082","Kościelec",53.8857142857143,"russian"
"3009092","Olszówka",50.65,"russian"
"3009102","Osiek Mały",54.02,"russian"
"3009113","Przedecz",51.85,"russian"
"3010013","Golina",58.7166666666667,"russian"
"3010022","Grodziec",55.5857142857143,"russian"
"3010032","Kazimierz Biskupi",60.45,"russian"
"3010043","Kleczew",59.5833333333333,"prussian"
"3010043","Kleczew",59.5833333333333,"russian"
"3010052","Kramsk",53.5714285714286,"russian"
"3010062","Krzymów",55.6666666666667,"russian"
"3010073","Rychwał",55.7166666666667,"russian"
"3010082","Rzgów",58.4333333333333,"russian"
"3010092","Skulsk",59.4166666666667,"prussian"
"3010092","Skulsk",59.4166666666667,"russian"
"3010103","Sompolno",53.02,"russian"
"3010112","Stare Miasto",56.9666666666667,"russian"
"3010123","Ślesin",58.425,"russian"
"3010132","Wierzbinek",56.7833333333333,"russian"
"3010142","Wilczyn",58.28,"prussian"
"3010142","Wilczyn",58.28,"russian"
"3011011","Kościan",60.5,"prussian"
"3011023","Czempiń",61.7833333333333,"prussian"
"3011032","Kościan",63.2,"prussian"
"3011043","Krzywiń",58.025,"prussian"
"3011053","Śmigiel",56.2875,"prussian"
